Timestamp,Equipment,Load (%),Power (kW),Voltage (V),Current (A),Temperature (C),Downtime (min)
1/16/2025 4:00,Compressor-303,92.61,27.37,389.82,78.72,89.35,0
1/16/2025 5:00,Compressor-303,91.58,34.98,430.05,91.2,84.8,0
1/16/2025 6:00,Compressor-303,93.18,38.55,400.88,107.8,86.91,0
1/16/2025 7:00,Compressor-303,86.93,31,380.62,91.32,84.19,0
1/16/2025 8:00,Compressor-303,90.88,40.67,438.07,104.07,87.18,0
1/16/2025 9:00,Compressor-303,81.01,31.76,421.35,84.5,77.15,0
1/16/2025 10:00,Compressor-303,65.36,21.12,397.63,59.54,73.93,0
1/16/2025 11:00,Compressor-303,61.54,20.43,400.44,57.21,66.93,0
1/16/2025 12:00,Compressor-303,56.56,22.22,429.78,57.97,64.21,0
1/16/2025 13:00,Compressor-303,58.33,20.43,397.49,57.63,67.04,0
1/16/2025 14:00,Compressor-303,40,15.89,396.53,44.92,56.04,0
1/16/2025 15:00,Compressor-303,40,17.51,431,45.54,51.91,0
1/16/2025 16:00,Compressor-303,40,14.91,431.05,38.78,53.1,0
1/16/2025 17:00,Compressor-303,40,17.4,439.83,44.36,54.63,0
1/16/2025 18:00,Compressor-303,40,15.28,389.96,43.93,55.43,0
1/16/2025 19:00,Compressor-303,40,17.34,417.82,46.53,49.4,0
1/16/2025 20:00,Compressor-303,41.01,15.64,396.1,44.26,53.81,0
1/16/2025 21:00,Compressor-303,40,13.04,391.51,37.34,53.81,0
1/16/2025 22:00,Compressor-303,49.49,18.64,384.31,54.39,62.11,0
1/16/2025 23:00,Compressor-303,52.55,19.19,395.6,54.39,60.22,0
1/17/2025 0:00,Compressor-303,54.63,22.39,396.71,63.3,61.2,0
1/17/2025 1:00,Compressor-303,74.57,33.69,435.08,86.85,76.35,0
1/17/2025 2:00,Compressor-303,70.99,24.02,430.6,62.58,73.86,0
1/17/2025 3:00,Compressor-303,85.47,32.85,425.53,86.59,83.51,0
1/17/2025 4:00,Compressor-303,88.19,28.03,386.07,81.44,83.18,0
1/17/2025 5:00,Compressor-303,91.08,25.34,385.73,73.68,84.85,0
1/17/2025 6:00,Compressor-303,91.3,34.55,420.63,92.13,85.74,43
1/17/2025 7:00,Compressor-303,89.7,37.93,435.93,97.61,83.65,0
1/17/2025 8:00,Compressor-303,84.64,27.67,410.83,75.55,81.13,0
1/17/2025 9:00,Compressor-303,83.6,28.56,388.1,82.55,79.18,0
1/17/2025 10:00,Compressor-303,68.75,23.71,398.97,66.67,71.67,0
1/17/2025 11:00,Compressor-303,62.21,20.94,438.33,53.58,65.39,0
1/17/2025 12:00,Compressor-303,63.87,19.78,397.28,55.84,68.68,0
1/17/2025 13:00,Compressor-303,58.8,20.49,421.28,54.55,67.15,0
1/17/2025 14:00,Compressor-303,44.6,16.8,430.77,43.75,58.36,0
1/17/2025 15:00,Compressor-303,40,14.68,405.58,40.6,53.49,0
1/17/2025 16:00,Compressor-303,40,16.32,426.88,42.88,53.21,0
1/17/2025 17:00,Compressor-303,40,13.9,381.08,40.91,54.48,0
1/17/2025 18:00,Compressor-303,40,12.17,399.43,34.18,56.92,0
1/17/2025 19:00,Compressor-303,40,15.96,432.69,41.37,56,0
1/17/2025 20:00,Compressor-303,40,14.35,419.55,38.37,55.18,0
1/17/2025 21:00,Compressor-303,45.85,15.71,402.42,43.8,57.64,0
1/17/2025 22:00,Compressor-303,46.27,16.07,404.79,44.52,56.36,0
1/17/2025 23:00,Compressor-303,49.89,20.49,415.62,55.31,60.32,0
1/18/2025 0:00,Compressor-303,58.09,23.86,433.85,61.72,65.62,0
1/18/2025 1:00,Compressor-303,67.56,29,412.52,78.89,72.61,0
1/18/2025 2:00,Compressor-303,74.4,25.16,396.46,71.22,76.48,0
1/18/2025 3:00,Compressor-303,73.65,29.75,396.11,84.29,72.6,0
1/18/2025 4:00,Compressor-303,87,28.38,390.37,81.59,81.21,0
1/18/2025 5:00,Compressor-303,88.52,38.78,426.11,102.15,82.76,0
1/18/2025 6:00,Compressor-303,89.01,37.21,408.22,102.32,80.4,0
1/18/2025 7:00,Compressor-303,89.38,38.11,420.24,101.79,86.83,0
1/18/2025 8:00,Compressor-303,85.97,36.47,434.43,94.23,81.56,0
1/18/2025 9:00,Compressor-303,89.77,32.33,400.87,90.51,88.81,0
1/18/2025 10:00,Compressor-303,70.24,30.29,422.85,80.39,75.77,0
1/18/2025 11:00,Compressor-303,66.93,25.93,404.48,71.95,67.78,0
1/18/2025 12:00,Compressor-303,63.65,23.73,432.65,61.56,65.59,0
1/18/2025 13:00,Compressor-303,50.99,23.49,437.02,60.33,59.86,0
1/18/2025 14:00,Compressor-303,45.05,13.98,430.91,36.41,54.36,0
1/18/2025 15:00,Compressor-303,40,14.05,431.74,36.54,55.43,0
1/18/2025 16:00,Compressor-303,40,11.41,393.29,32.56,56.4,0
1/18/2025 17:00,Compressor-303,40,17.11,428.54,44.81,52.6,0
1/18/2025 18:00,Compressor-303,41.25,17.3,416.26,46.64,52.93,0
1/18/2025 19:00,Compressor-303,40,14.31,395.9,40.58,52.9,0
1/18/2025 20:00,Compressor-303,40,14.94,385.47,43.5,50.48,0
1/18/2025 21:00,Compressor-303,40,12.85,404.77,35.64,52.83,0
1/18/2025 22:00,Compressor-303,40,14.72,406.93,40.59,56.38,0
1/18/2025 23:00,Compressor-303,49.89,18.73,432.83,48.57,59.13,0
1/19/2025 0:00,Compressor-303,57.67,21.5,409.88,58.92,64.42,0
1/19/2025 1:00,Compressor-303,76.6,24,390.65,69,76.96,0
1/19/2025 2:00,Compressor-303,74.96,21.61,392.85,61.77,72.73,0
1/19/2025 3:00,Compressor-303,76.89,29.33,422.6,77.93,75.29,0
1/19/2025 4:00,Compressor-303,83.56,28.96,416.37,78.11,81.06,0
1/19/2025 5:00,Compressor-303,80.37,24.51,385.22,71.46,79.82,0
1/19/2025 6:00,Compressor-303,88.5,29.93,419.5,80.14,80.5,0
1/19/2025 7:00,Compressor-303,89.04,39.12,416.35,105.52,82.81,0
1/19/2025 8:00,Compressor-303,82.02,35.44,414.4,96.05,84.13,0
1/19/2025 9:00,Compressor-303,78.65,24.99,394.24,71.18,79.09,0
1/19/2025 10:00,Compressor-303,83.47,25.22,410.19,69.04,80.14,0
1/19/2025 11:00,Compressor-303,72.02,27.16,397.37,76.74,74.45,0
1/19/2025 12:00,Compressor-303,64.75,25.08,430.71,65.4,68.49,0
1/19/2025 13:00,Compressor-303,55.75,18.82,409.74,51.58,64.15,0
1/19/2025 14:00,Compressor-303,41.08,16.91,403.31,47.09,56.07,0
1/19/2025 15:00,Compressor-303,40,13.19,392.88,37.7,57.11,0
1/19/2025 16:00,Compressor-303,40,13.62,424.6,36.03,52.89,0
1/19/2025 17:00,Compressor-303,40,14.95,438.92,38.26,52.23,0
1/19/2025 18:00,Compressor-303,40,14.04,405.13,38.91,57.09,0
1/19/2025 19:00,Compressor-303,40,12.57,410.28,34.39,52.65,0
1/19/2025 20:00,Compressor-303,40,12.57,391.79,36.02,52.32,0
1/19/2025 21:00,Compressor-303,40,12.58,399.65,35.36,55.08,0
1/19/2025 22:00,Compressor-303,43,16.24,420.28,43.4,55.79,0
1/19/2025 23:00,Compressor-303,55.1,18.25,387.63,52.86,64.25,0
1/20/2025 0:00,Compressor-303,57.36,20.66,395.79,58.65,62.99,0
1/20/2025 1:00,Compressor-303,70.73,29.02,387.58,84.13,72.2,0
1/20/2025 2:00,Compressor-303,78.67,24.03,400.34,67.44,75.75,0
1/20/2025 3:00,Compressor-303,79.06,30.3,419.53,81.16,79.05,0
1/20/2025 4:00,Compressor-303,83.5,26.31,423.93,69.73,73.41,0
1/20/2025 5:00,Compressor-303,92.55,27.04,383.47,79.25,86.14,56
1/20/2025 6:00,Compressor-303,71.52,27.41,389.47,79.08,73.06,0
1/20/2025 7:00,Compressor-303,78.35,27.68,388.81,79.98,76.82,0
1/20/2025 8:00,Compressor-303,81.83,28.88,393.13,82.55,81.02,0
1/20/2025 9:00,Compressor-303,83.46,25.82,416.32,69.68,78.22,0
1/20/2025 10:00,Compressor-303,75.52,22.31,397.66,63.03,74.51,0
1/20/2025 11:00,Compressor-303,63.86,20.73,407.58,57.14,70.49,0
1/20/2025 12:00,Compressor-303,52.7,22.22,438.08,56.98,63.49,0
1/20/2025 13:00,Compressor-303,51.02,18.56,403.13,51.72,58.5,0
1/20/2025 14:00,Compressor-303,46.4,16.83,383.69,49.29,60.15,0
1/20/2025 15:00,Compressor-303,40,15.84,397.55,44.77,56.17,0
1/20/2025 16:00,Compressor-303,40,14.5,397.94,40.96,56.37,0
1/20/2025 17:00,Compressor-303,40,17.5,410.72,47.88,53.53,0
1/20/2025 18:00,Compressor-303,40,14.63,411.53,39.95,54.36,0
1/20/2025 19:00,Compressor-303,40,15.05,405.2,41.73,53.97,0
1/20/2025 20:00,Compressor-303,40,15.92,394.33,45.37,52.1,0
1/20/2025 21:00,Compressor-303,41.69,17.8,423.42,47.23,56.03,0
1/20/2025 22:00,Compressor-303,43.88,17.37,421.51,46.29,53.53,0
1/20/2025 23:00,Compressor-303,47.55,19.05,385.91,55.47,60,0
1/21/2025 0:00,Compressor-303,54.15,24.01,427.61,63.14,62.9,0
1/21/2025 1:00,Compressor-303,69.81,31.82,435.99,82.05,71.03,0
1/21/2025 2:00,Compressor-303,75.48,21.63,401.37,60.6,76.98,0
1/21/2025 3:00,Compressor-303,80.67,25.33,403.96,70.49,77.05,0
1/21/2025 4:00,Compressor-303,80.11,28.23,430.93,73.64,77.31,0
1/21/2025 5:00,Compressor-303,89.35,35.83,383.11,105.15,88.7,0
1/21/2025 6:00,Compressor-303,79.93,25.9,389.49,74.77,78.59,0
1/21/2025 7:00,Compressor-303,88.83,37.38,411.89,102.04,83.09,0
1/21/2025 8:00,Compressor-303,82.52,27.72,388.86,80.14,80.18,0
1/21/2025 9:00,Compressor-303,79.97,32.49,438.48,83.29,78.44,0
1/21/2025 10:00,Compressor-303,72.37,31.56,431.73,82.19,74.06,0
1/21/2025 11:00,Compressor-303,67.93,20.52,423.29,54.5,75.11,0
1/21/2025 12:00,Compressor-303,65.55,19.74,401.41,55.28,69.92,0
1/21/2025 13:00,Compressor-303,60.31,18.29,386.44,53.22,65.06,0
1/21/2025 14:00,Compressor-303,46.84,17.18,383.77,50.34,57.23,0
1/21/2025 15:00,Compressor-303,45.36,14.94,437.86,38.37,55.84,0
1/21/2025 16:00,Compressor-303,40,12.48,395.97,35.44,52.83,0
1/21/2025 17:00,Compressor-303,40,12.47,403.91,34.72,54.88,0
1/21/2025 18:00,Compressor-303,40,12.47,432.51,32.43,55.46,0
1/21/2025 19:00,Compressor-303,40,15.87,400.45,44.56,54.62,0
1/21/2025 20:00,Compressor-303,40,17.63,419.27,47.27,51.71,0
1/21/2025 21:00,Compressor-303,42.09,13.49,411.9,36.82,56.45,0
1/21/2025 22:00,Compressor-303,52.26,20.4,420.71,54.52,56.99,0
1/21/2025 23:00,Compressor-303,44.81,16.75,390.09,48.29,55.55,0
1/22/2025 0:00,Compressor-303,66.82,21.63,402.35,60.47,72.21,0
1/22/2025 1:00,Compressor-303,71.61,27.09,407.34,74.82,74.43,0
1/22/2025 2:00,Compressor-303,82.3,33.84,430.14,88.49,77.55,0
1/22/2025 3:00,Compressor-303,66.24,26.42,418.54,71.01,71.57,0
1/22/2025 4:00,Compressor-303,96.25,38.97,385.8,113.64,89.68,44
1/22/2025 5:00,Compressor-303,89.24,32.74,423.49,86.96,85.28,0
1/22/2025 6:00,Compressor-303,82.7,30.18,398.07,85.29,82,0
1/22/2025 7:00,Compressor-303,100,33.43,397.2,94.68,89.87,0
1/22/2025 8:00,Compressor-303,79.69,30.44,432.29,79.21,79.57,0
1/22/2025 9:00,Compressor-303,82.09,30.16,402.92,84.2,75.39,0
1/22/2025 10:00,Compressor-303,65.65,23.32,422.61,62.08,67.56,0
1/22/2025 11:00,Compressor-303,66.91,21.22,423.17,56.4,72.64,0
1/22/2025 12:00,Compressor-303,62.37,18.68,392.7,53.52,68.81,0
1/22/2025 13:00,Compressor-303,50.74,16.52,381.8,48.66,57.14,0
1/22/2025 14:00,Compressor-303,47.9,19.74,411,54.01,58.92,0
1/22/2025 15:00,Compressor-303,40,14.61,398.9,41.21,54.12,0
1/22/2025 16:00,Compressor-303,40,16.3,392.07,46.76,52.61,0
1/22/2025 17:00,Compressor-303,40,14.38,403.56,40.07,55.05,0
1/22/2025 18:00,Compressor-303,40,11.85,410.3,32.49,53.52,0
1/22/2025 19:00,Compressor-303,40,13.86,411.03,37.92,57.06,0
1/22/2025 20:00,Compressor-303,40,16.49,425.8,43.56,55.4,0
1/22/2025 21:00,Compressor-303,40,13.53,408.19,37.29,51.8,0
1/22/2025 22:00,Compressor-303,41.11,13.62,388.29,39.45,56.99,0
1/22/2025 23:00,Compressor-303,46.29,15.74,384.26,46.07,61.75,0
1/23/2025 0:00,Compressor-303,60.62,21.32,432.33,55.5,70.17,0
1/23/2025 1:00,Compressor-303,73.7,26.03,427.52,68.52,70.44,0
1/23/2025 2:00,Compressor-303,71.5,21.66,397.48,61.34,73.73,0
1/23/2025 3:00,Compressor-303,78.38,34.68,423.04,92.27,78.3,0
1/23/2025 4:00,Compressor-303,98.52,33.2,407.66,91.66,92.59,0
1/23/2025 5:00,Compressor-303,89.77,39.83,436.27,102.77,83.93,0
1/23/2025 6:00,Compressor-303,89.59,38.66,419.45,103.75,85.74,0
1/23/2025 7:00,Compressor-303,91.23,34.15,404.95,94.92,84.53,0
1/23/2025 8:00,Compressor-303,86.68,33.39,394.68,95.21,82.14,0
1/23/2025 9:00,Compressor-303,72.49,28.05,426.6,74.01,73.81,0
1/23/2025 10:00,Compressor-303,68.65,26.11,408.88,71.87,73.5,0
1/23/2025 11:00,Compressor-303,61.31,23.95,437.7,61.59,65.97,0
1/23/2025 12:00,Compressor-303,57.04,19.58,401.31,54.92,67.34,0
1/23/2025 13:00,Compressor-303,57.77,21.15,412.61,57.7,60.11,0
1/23/2025 14:00,Compressor-303,44.94,13.25,390.15,38.22,54.72,0
1/23/2025 15:00,Compressor-303,40,14.33,419.57,38.43,55.32,0
1/23/2025 16:00,Compressor-303,40,14.35,426.15,37.9,55.45,0
1/23/2025 17:00,Compressor-303,40,12.87,396.26,36.57,54.56,0
1/23/2025 18:00,Compressor-303,40,11.27,381.91,33.22,53.11,0
1/23/2025 19:00,Compressor-303,40,15.67,393.91,44.77,52.71,0
1/23/2025 20:00,Compressor-303,40,13.89,405.76,38.53,54.03,0
1/23/2025 21:00,Compressor-303,40.47,16.52,422.13,44.04,52.81,0
1/23/2025 22:00,Compressor-303,48.6,18.43,436.74,47.49,62.8,0
1/23/2025 23:00,Compressor-303,49.31,15.86,435.97,40.95,64.49,0
1/24/2025 0:00,Compressor-303,69.92,27.42,427.51,72.24,71.97,0
1/24/2025 1:00,Compressor-303,67.03,21.15,381.41,62.46,68.9,0
1/24/2025 2:00,Compressor-303,79.37,25.84,430.79,67.54,77.78,0
1/24/2025 3:00,Compressor-303,82.13,27.23,411.93,74.45,77.61,0
1/24/2025 4:00,Compressor-303,90.51,35.46,403.04,99.08,83.85,0
1/24/2025 5:00,Compressor-303,83.7,31.79,435.68,82.17,80.09,0
1/24/2025 6:00,Compressor-303,86.13,24.49,381.13,72.36,84.41,0
1/24/2025 7:00,Compressor-303,98.81,37.85,400.08,106.54,89.21,0
1/24/2025 8:00,Compressor-303,85.63,32.93,434.89,85.26,85.16,0
1/24/2025 9:00,Compressor-303,74.27,21.47,398.46,60.67,74.1,0
1/24/2025 10:00,Compressor-303,68.37,26.8,398.25,75.78,72.43,0
1/24/2025 11:00,Compressor-303,62.03,23.85,390.14,68.85,65.68,0
1/24/2025 12:00,Compressor-303,59.33,23.24,410.42,63.78,63.45,0
1/24/2025 13:00,Compressor-303,57.98,18.1,382.69,53.26,65.78,0
1/24/2025 14:00,Compressor-303,41.37,13.49,397.35,38.23,53.92,0
1/24/2025 15:00,Compressor-303,49.22,19.15,402.87,53.54,60.09,0
1/24/2025 16:00,Compressor-303,40,11.86,412.47,32.38,52.04,0
1/24/2025 17:00,Compressor-303,40,16.88,436.57,43.54,52.45,0
1/24/2025 18:00,Compressor-303,40,14.66,429.22,38.47,56.94,0
1/24/2025 19:00,Compressor-303,40,14.89,412.93,40.61,50.95,0
1/24/2025 20:00,Compressor-303,40,17.74,434.13,46.01,54.18,0
1/24/2025 21:00,Compressor-303,40,16.57,409.7,45.54,53.07,0
1/24/2025 22:00,Compressor-303,53.37,16.58,388.34,48.08,62.09,0
1/24/2025 23:00,Compressor-303,48.52,15.65,401.08,43.95,60.14,0
1/25/2025 0:00,Compressor-303,66.62,24.3,402.07,68.1,68.06,0
1/25/2025 1:00,Compressor-303,75.02,24.92,423.52,66.3,72.47,0
1/25/2025 2:00,Compressor-303,76.35,24,405.72,66.65,77.6,0
1/25/2025 3:00,Compressor-303,78.13,32.04,428.58,84.24,74.66,0
1/25/2025 4:00,Compressor-303,84.3,30.21,422.99,80.47,83.62,0
1/25/2025 5:00,Compressor-303,91.79,33.02,438.56,84.84,82.63,0
1/25/2025 6:00,Compressor-303,99.91,41.6,412.49,113.63,89.06,30
1/25/2025 7:00,Compressor-303,92.01,32.86,432.79,85.56,82.31,0
1/25/2025 8:00,Compressor-303,78.43,25.66,413.65,69.91,73.7,0
1/25/2025 9:00,Compressor-303,78.43,29.55,422.32,78.84,78.81,0
1/25/2025 10:00,Compressor-303,68.81,22.67,424.1,60.24,71.95,0
1/25/2025 11:00,Compressor-303,68.36,21.02,422.56,56.06,69.03,0
1/25/2025 12:00,Compressor-303,57,20.61,416.91,55.71,65.66,0
1/25/2025 13:00,Compressor-303,57,21.63,384.79,63.34,64.9,0
1/25/2025 14:00,Compressor-303,59.23,25.76,419.24,69.24,64.92,0
1/25/2025 15:00,Compressor-303,42.77,16.74,382.82,49.26,58.66,0
1/25/2025 16:00,Compressor-303,40,11.77,400.35,33.13,56.08,0
1/25/2025 17:00,Compressor-303,40,14.42,385.65,42.14,55.19,0
1/25/2025 18:00,Compressor-303,40,12.47,412.38,34.06,52.44,0
1/25/2025 19:00,Compressor-303,40,15.77,390.82,45.46,55.22,0
1/25/2025 20:00,Compressor-303,40,12.32,415.8,33.39,53.76,0
1/25/2025 21:00,Compressor-303,40,12.56,383.56,36.89,54.22,0
1/25/2025 22:00,Compressor-303,46.39,15.03,426.21,39.74,59.4,0
1/25/2025 23:00,Compressor-303,54.83,23.38,402.51,65.45,60.33,0
1/26/2025 0:00,Compressor-303,64.88,20.07,383.57,59,73.04,0
1/26/2025 1:00,Compressor-303,66.7,29.79,419.7,80.03,71.26,0
1/26/2025 2:00,Compressor-303,77.55,25.12,421.79,67.15,73.35,0
1/26/2025 3:00,Compressor-303,80.49,31.25,403.15,87.38,75.96,0
1/26/2025 4:00,Compressor-303,86.16,27,413.76,73.57,81.35,0
1/26/2025 5:00,Compressor-303,90.94,31.91,433.25,83.05,83.63,0
1/26/2025 6:00,Compressor-303,80.12,29.21,384.35,85.68,76.38,0
1/26/2025 7:00,Compressor-303,86.27,27.92,439.41,71.64,83.57,0
1/26/2025 8:00,Compressor-303,82.81,29.37,406.8,81.41,83.65,0
1/26/2025 9:00,Compressor-303,85.61,29.34,423.29,78.16,79.4,0
1/26/2025 10:00,Compressor-303,72.51,23.11,423.51,61.52,75.33,0
1/26/2025 11:00,Compressor-303,65.21,25.44,415.63,69,67.28,0
1/26/2025 12:00,Compressor-303,56.37,21.64,402.42,60.62,63.46,0
1/26/2025 13:00,Compressor-303,47.56,17.68,380.47,52.38,59.48,0
1/26/2025 14:00,Compressor-303,56.35,21.55,397.76,61.1,63.92,0
1/26/2025 15:00,Compressor-303,40.59,15.42,414.31,41.95,53.64,0
1/26/2025 16:00,Compressor-303,45.42,18.34,385.7,53.6,55.86,0
1/26/2025 17:00,Compressor-303,40,13.52,437,34.87,54.75,0
1/26/2025 18:00,Compressor-303,40,13.3,437.51,34.27,54.26,0
1/26/2025 19:00,Compressor-303,40,12.51,393.12,35.89,52.9,0
1/26/2025 20:00,Compressor-303,40,12.57,393.05,36.07,55.71,0
1/26/2025 21:00,Compressor-303,41.43,14.44,429.93,37.86,54.84,0
1/26/2025 22:00,Compressor-303,42.17,14.26,438.74,36.65,50.95,0
1/26/2025 23:00,Compressor-303,58.9,19.72,437.84,50.79,63.68,0
1/27/2025 0:00,Compressor-303,56.41,19.86,381.26,58.75,62.41,0
1/27/2025 1:00,Compressor-303,72.7,20.5,384.28,60.18,76.91,0
1/27/2025 2:00,Compressor-303,71.6,23.42,427.19,61.85,71.09,0
1/27/2025 3:00,Compressor-303,80.63,28.38,404.98,79.05,77.38,0
1/27/2025 4:00,Compressor-303,80.96,33.55,398.6,94.96,81.1,0
1/27/2025 5:00,Compressor-303,92.63,32.65,396.51,92.89,83,0
1/27/2025 6:00,Compressor-303,91.73,36.14,430.32,94.75,85.56,0
1/27/2025 7:00,Compressor-303,95.3,31.38,380.64,92.99,89.12,5
1/27/2025 8:00,Compressor-303,84.18,23.76,386.14,69.42,82.9,0
1/27/2025 9:00,Compressor-303,80.51,31.06,400.23,87.53,77.26,0
1/27/2025 10:00,Compressor-303,71.38,22.41,412.86,61.23,71.03,0
1/27/2025 11:00,Compressor-303,65.2,22.02,404.39,61.43,70.1,0
1/27/2025 12:00,Compressor-303,60.26,22.69,387.67,66.02,69.09,0
1/27/2025 13:00,Compressor-303,44.79,15.97,402.53,44.75,55.58,0
1/27/2025 14:00,Compressor-303,40,11.57,403.91,32.31,52.52,0
1/27/2025 15:00,Compressor-303,40,14.4,382.63,42.46,55.01,0
1/27/2025 16:00,Compressor-303,40,12.81,409.61,35.29,55.12,0
1/27/2025 17:00,Compressor-303,40,16.26,394.78,46.45,56.11,0
1/27/2025 18:00,Compressor-303,40,16.85,436.32,43.56,55.62,0
1/27/2025 19:00,Compressor-303,40,13.02,384.29,38.23,51.33,0
1/27/2025 20:00,Compressor-303,40,14.72,399.82,41.53,56.87,0
1/27/2025 21:00,Compressor-303,40,12.6,421.72,33.69,53.27,0
1/27/2025 22:00,Compressor-303,40,16.32,391.94,46.98,55.92,0
1/27/2025 23:00,Compressor-303,52.02,17.47,381.3,51.67,60.53,0
1/28/2025 0:00,Compressor-303,49.85,16.28,387.93,47.38,59.93,0
1/28/2025 1:00,Compressor-303,73.25,27.69,411.85,75.88,75.29,0
1/28/2025 2:00,Compressor-303,71.78,22.3,389.71,64.58,71.26,0
1/28/2025 3:00,Compressor-303,81.76,35.3,413.76,96.31,75.98,0
1/28/2025 4:00,Compressor-303,88.64,34.51,429.04,90.78,80.9,0
1/28/2025 5:00,Compressor-303,84.68,26.45,382.36,78.09,79.03,0
1/28/2025 6:00,Compressor-303,93.56,34.76,426.96,91.89,84.2,0
1/28/2025 7:00,Compressor-303,84.61,28.01,389.59,81.16,83.85,0
1/28/2025 8:00,Compressor-303,89,30.38,384.13,89.26,83.62,0
1/28/2025 9:00,Compressor-303,81.72,25.55,381.44,75.6,74.89,0
1/28/2025 10:00,Compressor-303,76.09,25.09,407.03,69.57,78.25,0
1/28/2025 11:00,Compressor-303,63.39,28.67,430.13,75.24,65.01,0
1/28/2025 12:00,Compressor-303,49.74,18.43,430.79,48.28,57.48,0
1/28/2025 13:00,Compressor-303,44.62,17,424.61,45.19,57.36,0
1/28/2025 14:00,Compressor-303,47.86,18.09,392.9,51.98,59.97,0
1/28/2025 15:00,Compressor-303,40,11.08,390.36,32.04,56.23,0
1/28/2025 16:00,Compressor-303,40,12.82,413.29,35.01,52.64,0
1/28/2025 17:00,Compressor-303,40,13.84,393.59,39.69,55.25,0
1/28/2025 18:00,Compressor-303,40,12.19,396.31,34.72,53.99,0
1/28/2025 19:00,Compressor-303,40,15.69,407.74,43.43,55.52,0
1/28/2025 20:00,Compressor-303,40,17.51,437.97,45.14,54.84,0
1/28/2025 21:00,Compressor-303,40,11.75,387.54,34.21,52.94,0
1/28/2025 22:00,Compressor-303,43.99,18.28,426.98,48.32,59.7,0
1/28/2025 23:00,Compressor-303,60.27,18.82,381.1,55.74,67.97,0
1/29/2025 0:00,Compressor-303,54.34,22.64,421.28,60.7,64.38,0
1/29/2025 1:00,Compressor-303,66.79,22.78,386.39,66.57,71.17,0
1/29/2025 2:00,Compressor-303,71.35,22.45,396.17,64.01,74.22,0
1/29/2025 3:00,Compressor-303,84.98,34.77,388.81,100.99,81.26,0
1/29/2025 4:00,Compressor-303,88.87,40.01,425.65,106.14,80.86,0
1/29/2025 5:00,Compressor-303,91.72,28.3,400.33,79.82,83.71,0
1/29/2025 6:00,Compressor-303,96.81,35.49,407.89,98.26,87.36,57
1/29/2025 7:00,Compressor-303,84.46,26.52,434.36,68.96,80.27,0
1/29/2025 8:00,Compressor-303,82.87,30.1,385.73,88.14,79.53,0
1/29/2025 9:00,Compressor-303,79.83,22.34,380.07,66.38,78.07,0
1/29/2025 10:00,Compressor-303,77.36,26.06,382.29,76.99,79.35,0
1/29/2025 11:00,Compressor-303,71.25,25.61,436.04,66.33,73.55,0
1/29/2025 12:00,Compressor-303,58.08,26.08,426.57,69.04,63.79,0
1/29/2025 13:00,Compressor-303,42.74,14.16,405.75,39.4,54.99,0
1/29/2025 14:00,Compressor-303,47.9,14.6,380.94,43.29,55.73,0
1/29/2025 15:00,Compressor-303,40,12.51,384.99,36.69,54.13,0
1/29/2025 16:00,Compressor-303,40,13.52,381.33,40.03,54.93,0
1/29/2025 17:00,Compressor-303,40,17.17,423.29,45.81,51.38,0
1/29/2025 18:00,Compressor-303,40,17.92,438.8,46.11,53.98,0
1/29/2025 19:00,Compressor-303,40,11.46,401.86,32.19,56.77,0
1/29/2025 20:00,Compressor-303,40,17.2,416.22,46.66,52.08,0
1/29/2025 21:00,Compressor-303,40,16.43,387.1,47.94,56.38,0
1/29/2025 22:00,Compressor-303,42.85,17.47,429.4,45.94,58.42,0
1/29/2025 23:00,Compressor-303,55.13,19.72,385.08,57.84,64.14,0
1/30/2025 0:00,Compressor-303,60.31,25.7,424.15,68.48,68.02,0
1/30/2025 1:00,Compressor-303,57.29,18.95,389.27,55,63.95,0
1/30/2025 2:00,Compressor-303,79.52,35.2,419.93,94.73,73.66,0
1/30/2025 3:00,Compressor-303,85.4,24.61,400.11,69.5,83.9,0
1/30/2025 4:00,Compressor-303,90.82,34.21,392.32,98.53,82.96,0
1/30/2025 5:00,Compressor-303,82.89,28.98,395.7,82.77,80.33,0
1/30/2025 6:00,Compressor-303,97.08,37.52,424.06,99.97,87.42,42
1/30/2025 7:00,Compressor-303,91.86,33.32,383.29,98.23,84.76,0
1/30/2025 8:00,Compressor-303,86.57,27.51,391.04,79.5,82.24,0
1/30/2025 9:00,Compressor-303,78.97,32.58,428.71,85.88,77.85,0
1/30/2025 10:00,Compressor-303,72.53,29.11,423.07,77.75,74.09,0
1/30/2025 11:00,Compressor-303,67.47,23.76,388.93,69.05,70.04,0
1/30/2025 12:00,Compressor-303,59.03,18,430.7,47.23,66.91,0
1/30/2025 13:00,Compressor-303,55.45,19.74,385.82,57.81,62.73,0
1/30/2025 14:00,Compressor-303,48.52,14.72,387.35,42.93,58.95,0
1/30/2025 15:00,Compressor-303,40,16.12,396.67,45.92,53.1,0
1/30/2025 16:00,Compressor-303,41.98,12.81,411.91,35.13,58.12,0
1/30/2025 17:00,Compressor-303,40,15.48,408.37,42.83,53.35,0
1/30/2025 18:00,Compressor-303,40,12.69,436.32,32.86,55.08,0
1/30/2025 19:00,Compressor-303,40,12.85,399.85,36.32,52.29,0
1/30/2025 20:00,Compressor-303,40,15.54,410.75,42.76,55.09,0
1/30/2025 21:00,Compressor-303,40,12.97,389.97,37.59,52.71,0
